25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25.25	25.5	25.75	26	26.25	26.5	26.75	27	27.25	27.5	27.75	28	28.25	28.5	28.75	29	29.25	29.5	29.75	30	30.25	30.5	30.75	31	31.25	31.5	31.75	32	32.25	32.5	32.75	33	33.25	33.5	33.75	34	34.25	34.5	34.75	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
